epoch,lr,train_loss,val_loss,test_loss,step
176,2.1874999220017344e-05,0.00015580307808704674,0.00027836119988933206,,1525208
177,2.1874999220017344e-05,0.00015555499703623354,0.0002792620216496289,,1533825
178,2.1874999220017344e-05,0.00015535646525677294,0.0002790805301629007,,1542442
179,2.1874999220017344e-05,0.000155295041622594,0.0002792305313050747,,1551059
180,2.1874999220017344e-05,0.0001550948800286278,0.0002770380233414471,0.009504935704171658,1559676
181,1.0937499610008672e-05,0.0001507400011178106,0.0002723156358115375,,1568293
182,1.0937499610008672e-05,0.00015058480494190007,0.00027250568382442,,1576910
183,1.0937499610008672e-05,0.00015048449859023094,0.0002752892905846238,,1585527
184,1.0937499610008672e-05,0.00015035564138088375,0.0002725551021285355,,1594144
185,1.0937499610008672e-05,0.00015026802429929376,0.00027238106122240424,,1602761
186,1.0937499610008672e-05,0.00015013567463029176,0.00027439065161161125,,1611378
187,1.0937499610008672e-05,0.0001500304351793602,0.00027249567210674286,,1619995
188,5.468749805004336e-06,0.0001477373152738437,0.0002711431006900966,,1628612
189,5.468749805004336e-06,0.00014766305685043335,0.00027097860584035516,,1637229
190,5.468749805004336e-06,0.00014755484880879521,0.00027270326972939074,0.00935355294495821,1645846
191,5.468749805004336e-06,0.00014750970876775682,0.000270990829449147,,1654463
192,5.468749805004336e-06,0.00014748083776794374,0.0002715376322157681,,1663080
193,5.468749805004336e-06,0.0001474197197239846,0.0002705223741941154,,1671697
194,5.468749805004336e-06,0.00014735264994669706,0.0002704899525269866,,1680314
195,5.468749805004336e-06,0.00014729263784829527,0.0002700662880670279,,1688931
196,5.468749805004336e-06,0.00014722676132805645,0.0002703084610402584,,1697548
197,5.468749805004336e-06,0.0001471807190682739,0.0002705351507756859,,1706165
198,5.468749805004336e-06,0.00014711222320329398,0.00027111562667414546,,1714782
199,5.468749805004336e-06,0.0001470571878599003,0.00027056364342570305,,1723399
200,5.468749805004336e-06,0.0001470273855375126,0.00027103995671495795,0.009287416934967041,1732016
201,5.468749805004336e-06,0.00014695418940391392,0.0002763395314104855,,1740633
202,2.734374902502168e-06,0.00014568092592526227,0.00026927608996629715,,1749250
203,2.734374902502168e-06,0.00014564079174306244,0.00026926130522042513,,1757867
204,2.734374902502168e-06,0.00014561657735612243,0.00027122622122988105,,1766484
205,2.734374902502168e-06,0.00014557228132616729,0.0002696570591069758,,1775101
206,2.734374902502168e-06,0.00014556804671883583,0.00026958377566188574,,1783718
207,2.734374902502168e-06,0.00014551749336533248,0.0002697114832699299,,1792335
208,2.734374902502168e-06,0.0001454842131352052,0.0002691171830520034,,1800952
209,2.734374902502168e-06,0.0001454541488783434,0.0002695521689020097,,1809569
