epoch,lr,train_loss,val_loss,test_loss,step
90,0.0012499999720603228,0.0005875736242160201,0.0008344200905412436,0.01826723851263523,2676309
91,0.0012499999720603228,0.0005859053926542401,0.0008387624402530491,,2705719
92,0.0012499999720603228,0.0005835758638568223,0.000846175360493362,,2735129
93,0.0012499999720603228,0.0005824662512168288,0.0008460343815386295,,2764539
94,0.0012499999720603228,0.0005808216519653797,0.000871923693921417,,2793949
95,0.0006249999860301614,0.000549467746168375,0.00080332369543612,,2823359
96,0.0006249999860301614,0.0005477211670950055,0.0008112459909170866,,2852769
97,0.0006249999860301614,0.0005462242406792939,0.0008110391208902001,,2882179
98,0.0006249999860301614,0.0005461220280267298,0.0008018122753128409,,2911589
99,0.0006249999860301614,0.0005445100832730532,0.000809752382338047,,2940999
100,0.0006249999860301614,0.0005433718906715512,0.000821787747554481,0.017973095178604126,2970409
101,0.0006249999860301614,0.0005426726420409977,0.0007962447125464678,,2999819
102,0.0006249999860301614,0.0005417108186520636,0.0008015999337658286,,3029229
103,0.0006249999860301614,0.0005405138363130391,0.0008064543944783509,,3058639
104,0.0006249999860301614,0.000540367211215198,0.0007922351360321045,,3088049
105,0.0006249999860301614,0.0005392039311118424,0.000794634222984314,,3117459
106,0.0006249999860301614,0.0005380308721214533,0.0007933344459161162,,3146869
107,0.0006249999860301614,0.0005369000136852264,0.0007916210452094674,,3176279
108,0.0006249999860301614,0.0005361122312024236,0.0007931901491247118,,3205689
109,0.0006249999860301614,0.0005355781177058816,0.0007907914696261287,,3235099
